id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
249618,Manhattan,Washington Heights,40.85099,-73.92822,Private room,125,60,4,1,364
249867,Brooklyn,Bedford-Stuyvesant,40.68707,-73.91918,Private room,100,1,7,4,281
250259,Brooklyn,Williamsburg,40.7184,-73.96019,Entire home/apt,295,5,125,1,0
250323,Manhattan,Chinatown,40.71582,-73.99902,Entire home/apt,119,1,49,1,0
250536,Manhattan,Harlem,40.81068,-73.94288,Private room,125,1,11,2,365
250801,Manhattan,Greenwich Village,40.73129,-73.99944,Entire home/apt,850,3,107,1,249
251262,Brooklyn,Williamsburg,40.71628,-73.95737,Private room,129,2,241,1,303
251277,Manhattan,Upper West Side,40.78558,-73.9726,Private room,140,1,176,1,300
252076,Manhattan,Chinatown,40.7146,-73.991,Private room,115,4,151,2,323
252607,Manhattan,East Harlem,40.79493,-73.94462,Entire home/apt,200,3,49,2,0
253332,Brooklyn,Sunset Park,40.6623,-73.99049,Entire home/apt,96,120,13,1,204
253466,Brooklyn,Greenpoint,40.73693,-73.95284,Entire home/apt,199,3,33,28,60
253471,Brooklyn,Greenpoint,40.73641,-73.9533,Entire home/apt,199,3,24,28,84
253475,Brooklyn,Greenpoint,40.73794,-73.95254,Entire home/apt,199,3,59,28,60
253548,Brooklyn,Brighton Beach,40.58147,-73.96726,Private room,69,1,2,1,303
253590,Manhattan,Upper West Side,40.79771,-73.96323,Entire home/apt,185,2,16,1,261
253623,Manhattan,Harlem,40.81512,-73.94692,Private room,81,2,72,1,0
253800,Brooklyn,Greenpoint,40.7373,-73.95323,Entire home/apt,199,3,24,28,60
253803,Brooklyn,Greenpoint,40.73708,-73.95271,Entire home/apt,199,3,23,28,60
253806,Brooklyn,Greenpoint,40.73652,-73.95236,Entire home/apt,199,3,43,28,60
253811,Brooklyn,Greenpoint,40.73693,-73.95316,Entire home/apt,199,3,30,28,56
253815,Brooklyn,Greenpoint,40.73784,-73.95324,Entire home/apt,199,3,39,28,84
253828,Brooklyn,Greenpoint,40.73674,-73.95247,Private room,349,3,8,28,58
253839,Brooklyn,Greenpoint,40.73783,-73.95259,Private room,249,3,3,28,60
253842,Brooklyn,Greenpoint,40.73714,-73.95296,Private room,299,3,6,28,60
253846,Brooklyn,Greenpoint,40.73731,-73.9545,Private room,179,3,4,28,81
254131,Queens,Jackson Heights,40.74965,-73.89344,Private room,54,5,56,3,365
254168,Brooklyn,Greenpoint,40.73793,-73.95316,Private room,599,3,7,28,60
254409,Brooklyn,Clinton Hill,40.68197,-73.96549,Entire home/apt,110,1,2,1,0
255024,Brooklyn,Bushwick,40.70271,-73.91566,Entire home/apt,220,2,178,1,297
255476,Brooklyn,Williamsburg,40.7116,-73.9529,Private room,89,30,30,1,91
255601,Brooklyn,Bedford-Stuyvesant,40.69241,-73.94885,Entire home/apt,170,2,190,1,315
255957,Manhattan,Nolita,40.72004,-73.99424,Entire home/apt,495,7,25,2,338
256078,Queens,Sunnyside,40.74511,-73.92398,Entire home/apt,80,10,81,2,40
256328,Manhattan,Chelsea,40.74599,-74.00253,Entire home/apt,760,2,7,1,361
256369,Brooklyn,Cobble Hill,40.68946,-73.99385,Private room,98,4,216,1,288
257097,Brooklyn,Bedford-Stuyvesant,40.68226,-73.95473,Entire home/apt,125,30,31,1,218
257568,Brooklyn,Cypress Hills,40.67855,-73.8896,Private room,48,90,53,2,1
257787,Brooklyn,Williamsburg,40.71408,-73.9489,Private room,64,3,247,2,117
258284,Brooklyn,Clinton Hill,40.68618,-73.96144,Entire home/apt,154,3,233,1,0
258397,Brooklyn,Park Slope,40.67379,-73.98454,Entire home/apt,139,3,135,1,204
258686,Queens,St. Albans,40.70554,-73.76637,Private room,75,4,20,1,0
258688,Manhattan,West Village,40.74031,-74.00532,Entire home/apt,325,4,46,1,20
258690,Manhattan,Chelsea,40.74618,-74.00392,Entire home/apt,195,365,10,1,0
258740,Manhattan,Harlem,40.81872,-73.94567,Private room,58,1,143,1,0
258838,Staten Island,Arrochar,40.59251,-74.06479,Entire home/apt,250,2,21,4,333
259946,Staten Island,Arrochar,40.59262,-74.06659,Entire home/apt,125,2,8,4,353
260451,Brooklyn,Fort Greene,40.69142,-73.97203,Entire home/apt,70,7,4,2,0
260765,Manhattan,Upper East Side,40.76928,-73.95021,Entire home/apt,189,2,314,2,206
261194,Brooklyn,Bedford-Stuyvesant,40.68338,-73.95289,Entire home/apt,130,3,18,1,1
261259,Manhattan,West Village,40.72953,-74.00462,Entire home/apt,145,7,11,1,0
261344,Manhattan,Financial District,40.70523,-74.01345,Private room,101,7,51,1,307
261674,Manhattan,Chelsea,40.74025,-74.00161,Private room,95,5,20,1,0
261781,Manhattan,West Village,40.73378,-74.00429,Entire home/apt,375,7,8,1,0
262343,Manhattan,Lower East Side,40.72087,-73.99022,Entire home/apt,153,31,59,1,27
262405,Brooklyn,East Flatbush,40.64468,-73.94219,Entire home/apt,92,4,54,1,27
262478,Manhattan,Lower East Side,40.7193,-73.98966,Private room,80,5,10,1,348
262583,Manhattan,West Village,40.73312,-74.0042,Entire home/apt,300,4,153,4,246
263005,Brooklyn,Fort Greene,40.69778,-73.97676,Entire home/apt,145,3,110,1,15
263190,Manhattan,East Village,40.72534,-73.98591,Private room,88,2,69,2,0
263232,Manhattan,Harlem,40.82151,-73.94516,Entire home/apt,155,1,1,1,5
263502,Brooklyn,Williamsburg,40.72059,-73.9567,Entire home/apt,185,180,24,1,0
263776,Queens,Sunnyside,40.74558,-73.92324,Private room,73,2,95,2,0
263888,Manhattan,Upper West Side,40.79433,-73.9765,Entire home/apt,225,2,129,1,107
264323,Manhattan,Morningside Heights,40.81055,-73.95549,Private room,85,7,171,2,144
265036,Brooklyn,Crown Heights,40.6711,-73.95231,Private room,99,2,20,1,98
265064,Brooklyn,Cypress Hills,40.67962,-73.88928,Private room,48,90,17,2,0
265145,Manhattan,Theater District,40.76217,-73.98411,Entire home/apt,200,5,8,1,0
265506,Manhattan,Upper East Side,40.76128,-73.96463,Entire home/apt,485,7,11,1,0
265831,Manhattan,Nolita,40.72313,-73.99438,Entire home/apt,310,5,5,1,89
266146,Manhattan,Upper West Side,40.78448,-73.97289,Entire home/apt,109,30,36,5,286
266155,Manhattan,Upper West Side,40.78304,-73.97447,Entire home/apt,167,30,16,5,252
266351,Brooklyn,Fort Greene,40.68737,-73.97125,Entire home/apt,147,15,5,1,189
266449,Manhattan,Lower East Side,40.71992,-73.98773,Entire home/apt,195,4,68,1,271
266756,Manhattan,Little Italy,40.71905,-73.99677,Entire home/apt,199,28,89,1,0
267376,Manhattan,Financial District,40.70741,-74.00102,Private room,65,30,10,1,0
267435,Queens,Rego Park,40.73349,-73.86009,Private room,55,1,38,1,0
267535,Bronx,Wakefield,40.89557,-73.8447,Private room,50,2,15,1,337
267652,Brooklyn,Kensington,40.64277,-73.97296,Private room,60,2,20,1,347
267708,Manhattan,East Harlem,40.79111,-73.94466,Private room,99,3,25,2,127
268392,Manhattan,Harlem,40.79951,-73.95257,Entire home/apt,130,2,35,1,41
268481,Brooklyn,Williamsburg,40.71647,-73.93974,Entire home/apt,290,30,1,1,0
268868,Manhattan,Chelsea,40.75114,-74.00195,Entire home/apt,350,3,64,1,18
269283,Brooklyn,Crown Heights,40.66431,-73.93216,Private room,50,3,26,1,158
269889,Queens,Long Island City,40.74579,-73.95012,Private room,96,2,244,1,270
270139,Brooklyn,Bushwick,40.70278,-73.92673,Private room,45,15,21,3,88
270231,Queens,Woodside,40.74409,-73.91122,Private room,85,2,270,2,306
270315,Brooklyn,Bedford-Stuyvesant,40.68812,-73.93254,Private room,34,10,16,3,216
270345,Manhattan,East Village,40.72454,-73.99151,Entire home/apt,250,3,24,1,16
270680,Brooklyn,Williamsburg,40.71073,-73.96207,Private room,190,1,30,2,365
270681,Brooklyn,Williamsburg,40.71028,-73.96128,Private room,75,2,5,2,365
271083,Brooklyn,Prospect-Lefferts Gardens,40.65772,-73.96131,Entire home/apt,93,4,115,1,312
271128,Brooklyn,Bedford-Stuyvesant,40.68884,-73.95059,Private room,60,5,9,2,33
271130,Brooklyn,Bedford-Stuyvesant,40.6865,-73.95372,Private room,65,5,45,2,0
271694,Manhattan,Midtown,40.75282,-73.97315,Entire home/apt,125,365,19,1,365
271950,Manhattan,Upper East Side,40.76373,-73.96897,Entire home/apt,300,3,5,1,27
271954,Manhattan,Greenwich Village,40.73388,-73.99452,Entire home/apt,150,2,203,1,300
272026,Manhattan,Washington Heights,40.85774,-73.92901,Entire home/apt,56,122,20,1,216
272044,Manhattan,East Village,40.72257,-73.98465,Entire home/apt,299,3,49,1,365
272427,Brooklyn,Greenpoint,40.72723,-73.95728,Private room,60,4,6,1,303
272706,Brooklyn,Fort Greene,40.69135,-73.97321,Entire home/apt,88,5,7,1,0
272738,Brooklyn,Williamsburg,40.70513,-73.95505,Private room,60,2,35,2,161
273190,Manhattan,West Village,40.73301,-74.00268,Entire home/apt,1300,5,28,4,297
274062,Manhattan,Harlem,40.80285,-73.95166,Private room,99,2,54,1,50
274329,Brooklyn,Bushwick,40.70642,-73.91665,Entire home/apt,110,3,115,2,28
274376,Brooklyn,Clinton Hill,40.68156,-73.96537,Entire home/apt,135,5,6,1,317
274743,Manhattan,Upper East Side,40.77368,-73.95198,Entire home/apt,110,15,1,1,275
275976,Brooklyn,Bedford-Stuyvesant,40.68631,-73.93702,Entire home/apt,165,3,204,1,80
276216,Brooklyn,Sunset Park,40.65992,-73.99042,Entire home/apt,127,180,1,1,365
276317,Brooklyn,Prospect Heights,40.67847,-73.97038,Entire home/apt,402,3,89,1,340
276482,Manhattan,Harlem,40.81371,-73.95585,Private room,85,6,130,2,97
277207,Brooklyn,Greenpoint,40.72868,-73.95835,Private room,75,7,15,3,365
277370,Manhattan,East Village,40.73168,-73.98662,Entire home/apt,139,30,52,1,314
277883,Brooklyn,Prospect-Lefferts Gardens,40.65689,-73.9533,Entire home/apt,70,6,58,1,0
278090,Manhattan,East Harlem,40.7928,-73.93967,Private room,50,3,208,1,339
278145,Queens,Astoria,40.77117,-73.91905,Private room,30,5,3,1,0
278631,Manhattan,West Village,40.73729,-74.00807,Entire home/apt,250,30,7,1,35
278876,Brooklyn,Crown Heights,40.66984,-73.95141,Private room,64,1,1,1,0
279093,Manhattan,Harlem,40.82977,-73.94071,Entire home/apt,300,3,2,1,365
279857,Brooklyn,Bedford-Stuyvesant,40.68492,-73.95489,Entire home/apt,800,4,122,1,257
279969,Brooklyn,Bedford-Stuyvesant,40.68255,-73.91957,Entire home/apt,100,3,63,2,5
280315,Brooklyn,Crown Heights,40.67392,-73.94662,Entire home/apt,250,5,26,1,0
281521,Manhattan,West Village,40.73879,-74.00425,Entire home/apt,200,27,1,1,0
281756,Brooklyn,Greenpoint,40.73321,-73.95587,Entire home/apt,140,5,14,1,0
281851,Manhattan,Harlem,40.80671,-73.95082,Private room,130,1,107,1,304
282341,Brooklyn,Kensington,40.6433,-73.97386,Entire home/apt,90,30,3,1,286
282443,Manhattan,Chinatown,40.71601,-73.99123,Entire home/apt,90,3,107,1,0
282514,Brooklyn,Bedford-Stuyvesant,40.68106,-73.9292,Private room,97,3,29,1,118
282863,Brooklyn,Gowanus,40.68131,-73.98879,Entire home/apt,91,6,69,1,265
282977,Brooklyn,Park Slope,40.67264,-73.98136,Private room,125,3,232,1,303
283090,Manhattan,East Village,40.7241,-73.97899,Entire home/apt,180,7,24,2,125
283272,Brooklyn,Williamsburg,40.71422,-73.9484,Entire home/apt,100,19,5,2,6
283550,Manhattan,Hell's Kitchen,40.76001,-73.99133,Entire home/apt,175,3,10,1,0
284208,Brooklyn,South Slope,40.66441,-73.97974,Private room,65,4,36,2,80
284855,Manhattan,West Village,40.73362,-74.00923,Entire home/apt,240,5,94,1,134
285442,Manhattan,East Village,40.73119,-73.98819,Private room,300,6,1,1,0
285492,Manhattan,Chelsea,40.74494,-73.9998,Entire home/apt,385,1,63,1,364
285716,Brooklyn,Bushwick,40.69657,-73.9129,Private room,47,15,5,1,0
286662,Brooklyn,Crown Heights,40.67106,-73.95463,Entire home/apt,110,3,238,1,297
286838,Manhattan,Harlem,40.80748,-73.95589,Private room,75,2,101,1,0
287397,Brooklyn,Bedford-Stuyvesant,40.68991,-73.93179,Entire home/apt,100,3,21,3,43
287408,Manhattan,Hell's Kitchen,40.76147,-73.99152,Entire home/apt,165,2,72,1,10
287417,Brooklyn,Bedford-Stuyvesant,40.68174,-73.91921,Entire home/apt,300,2,40,1,0
287421,Brooklyn,Cobble Hill,40.68538,-74.00056,Entire home/apt,140,3,103,1,189
287481,Brooklyn,Williamsburg,40.70839,-73.94289,Entire home/apt,120,6,66,2,17
287839,Brooklyn,Fort Greene,40.69018,-73.98107,Entire home/apt,175,3,35,1,289
287845,Brooklyn,Carroll Gardens,40.68128,-73.99522,Entire home/apt,275,31,121,1,305
289020,Manhattan,East Village,40.72948,-73.98694,Entire home/apt,179,8,15,1,0
289037,Brooklyn,Carroll Gardens,40.68353,-73.9914,Entire home/apt,189,2,13,1,0
289288,Manhattan,East Village,40.72506,-73.98865,Entire home/apt,219,2,129,1,220
289665,Manhattan,West Village,40.72891,-74.00293,Entire home/apt,450,20,157,1,0
289703,Manhattan,SoHo,40.7253,-73.99916,Entire home/apt,249,5,8,1,0
289958,Queens,Long Island City,40.75295,-73.93228,Private room,65,2,5,1,362
289995,Brooklyn,Greenpoint,40.71947,-73.95252,Entire home/apt,250,4,46,1,121
290457,Manhattan,Chinatown,40.71283,-73.99703,Entire home/apt,139,30,37,1,153
291524,Manhattan,Upper West Side,40.77338,-73.98887,Entire home/apt,209,7,14,1,205
291714,Brooklyn,Crown Heights,40.67385,-73.94405,Entire home/apt,120,5,37,1,310
291812,Queens,Astoria,40.76856,-73.91828,Entire home/apt,70,5,1,1,0
292047,Manhattan,West Village,40.73908,-74.00378,Private room,90,3,209,1,236
292121,Manhattan,Hell's Kitchen,40.7625,-73.9869,Entire home/apt,199,3,4,1,200
292266,Brooklyn,Bushwick,40.69755,-73.91187,Private room,50,60,17,2,74
293837,Brooklyn,Williamsburg,40.70736,-73.94331,Entire home/apt,157,4,54,2,12
294227,Brooklyn,Greenpoint,40.73683,-73.9543,Entire home/apt,199,3,43,28,84
294239,Queens,Astoria,40.76444,-73.92607,Entire home/apt,192,3,7,1,0
294242,Brooklyn,Greenpoint,40.7389,-73.95395,Entire home/apt,199,3,75,28,84
294250,Manhattan,Upper West Side,40.77611,-73.97808,Entire home/apt,150,1,88,1,0
294259,Brooklyn,Greenpoint,40.73806,-73.95462,Entire home/apt,199,3,73,28,56
294263,Brooklyn,Greenpoint,40.73661,-73.95479,Entire home/apt,199,3,89,28,62
294280,Brooklyn,Greenpoint,40.73857,-73.95435,Entire home/apt,199,3,23,28,81
294297,Brooklyn,Williamsburg,40.711,-73.96225,Entire home/apt,105,3,11,1,0
294353,Brooklyn,Williamsburg,40.70686,-73.95365,Private room,135,28,84,6,310
294490,Brooklyn,Greenpoint,40.73857,-73.95299,Entire home/apt,199,3,54,28,60
294717,Brooklyn,Williamsburg,40.71095,-73.95239,Private room,125,3,17,1,0
295231,Brooklyn,Williamsburg,40.70918,-73.94881,Private room,60,7,1,2,0
295379,Brooklyn,Williamsburg,40.71685,-73.96573,Entire home/apt,85,1,73,1,0
295998,Manhattan,Upper West Side,40.7909,-73.96762,Entire home/apt,300,3,36,1,29
296345,Brooklyn,Williamsburg,40.71143,-73.94159,Private room,75,2,98,2,264
296361,Queens,Elmhurst,40.737,-73.87444,Private room,55,1,63,2,341
296658,Brooklyn,Crown Heights,40.66469,-73.96091,Private room,44,5,2,1,0
296717,Brooklyn,Bedford-Stuyvesant,40.68855,-73.95405,Private room,55,5,18,3,0
296844,Brooklyn,Williamsburg,40.71653,-73.95554,Private room,30,3,24,3,0
297611,Brooklyn,Fort Greene,40.69309,-73.97074,Private room,35,3,1,1,0
297962,Brooklyn,Williamsburg,40.70638,-73.96627,Private room,70,1,2,1,363
298073,Brooklyn,Williamsburg,40.71629,-73.95786,Entire home/apt,130,14,23,1,25
298759,Brooklyn,Bedford-Stuyvesant,40.68622,-73.94675,Private room,52,2,93,4,0
299078,Manhattan,SoHo,40.72509,-74.00304,Entire home/apt,250,5,152,1,109
299531,Brooklyn,East New York,40.66795,-73.89232,Entire home/apt,100,1,119,2,289
299699,Brooklyn,Greenpoint,40.72582,-73.95843,Entire home/apt,130,4,9,1,188
301034,Manhattan,Harlem,40.80637,-73.95433,Private room,140,2,44,1,260
302057,Brooklyn,Flatbush,40.64387,-73.96855,Private room,75,2,158,1,168
302758,Manhattan,East Harlem,40.7968,-73.93611,Entire home/apt,150,7,12,1,0
303345,Manhattan,East Harlem,40.79596,-73.94463,Entire home/apt,90,3,51,1,311
304799,Manhattan,Upper West Side,40.77508,-73.9799,Entire home/apt,150,2,11,1,2
305211,Brooklyn,Williamsburg,40.71532,-73.96064,Entire home/apt,180,3,236,2,242
306702,Brooklyn,Fort Greene,40.68786,-73.97421,Private room,135,3,16,1,0
306799,Brooklyn,Bushwick,40.70793,-73.91987,Private room,65,5,123,1,46
309342,Manhattan,Upper West Side,40.79044,-73.97513,Private room,99,3,14,1,365
310220,Brooklyn,Greenpoint,40.72668,-73.95762,Private room,149,14,65,1,364
310272,Staten Island,Clifton,40.62318,-74.07848,Private room,59,1,50,1,352
310325,Manhattan,Harlem,40.82286,-73.94596,Private room,75,3,33,3,301
310338,Manhattan,Harlem,40.82451,-73.94457,Private room,75,3,30,3,322
310524,Brooklyn,Bedford-Stuyvesant,40.69348,-73.95927,Private room,75,3,13,1,298
310796,Manhattan,Upper West Side,40.78443,-73.97399,Entire home/apt,109,30,18,5,285
311003,Brooklyn,Crown Heights,40.67679,-73.95639,Entire home/apt,225,4,1,1,342
311343,Manhattan,East Harlem,40.79107,-73.94381,Private room,86,3,216,1,250
311356,Queens,Ridgewood,40.70215,-73.91139,Private room,52,2,98,1,326
312429,Brooklyn,Prospect Heights,40.67339,-73.96519,Private room,100,2,61,1,90
313890,Manhattan,Lower East Side,40.72209,-73.99274,Entire home/apt,99,30,13,9,289
314982,Manhattan,East Village,40.73171,-73.98717,Private room,89,3,136,1,193
316238,Brooklyn,Bedford-Stuyvesant,40.69213,-73.951,Entire home/apt,135,2,39,2,293
317838,Manhattan,West Village,40.73237,-74.00608,Entire home/apt,199,14,65,1,155
317905,Brooklyn,Kensington,40.64354,-73.97777,Entire home/apt,89,3,62,1,189
318021,Manhattan,Harlem,40.80343,-73.9531,Private room,110,3,47,1,248
318187,Brooklyn,Bushwick,40.70462,-73.9228,Entire home/apt,120,2,42,1,238
319724,Brooklyn,Williamsburg,40.71394,-73.96267,Private room,59,3,207,2,284
319798,Brooklyn,Bay Ridge,40.6339,-74.02035,Private room,49,4,72,2,343
319844,Brooklyn,Greenpoint,40.73028,-73.95927,Private room,79,14,22,1,268
320865,Manhattan,Harlem,40.8076,-73.94433,Entire home/apt,135,30,25,1,249
320876,Brooklyn,South Slope,40.66485,-73.98343,Entire home/apt,185,2,215,1,291
320877,Brooklyn,Williamsburg,40.71279,-73.95852,Entire home/apt,225,4,26,1,0
321014,Manhattan,Gramercy,40.73294,-73.98282,Entire home/apt,245,5,18,1,0
321136,Manhattan,Washington Heights,40.83456,-73.9457,Entire home/apt,115,3,18,1,31
322037,Brooklyn,Williamsburg,40.72091,-73.95814,Entire home/apt,325,2,320,1,0
322604,Brooklyn,Williamsburg,40.71819,-73.95414,Private room,95,2,160,2,79
322974,Manhattan,West Village,40.73887,-74.00342,Private room,120,2,78,1,0
323706,Manhattan,Upper West Side,40.77892,-73.98238,Entire home/apt,499,30,64,1,157
324115,Brooklyn,Williamsburg,40.71336,-73.96192,Private room,75,2,219,2,277
324517,Manhattan,Upper East Side,40.77688,-73.96177,Private room,109,1,66,1,353
324800,Brooklyn,Williamsburg,40.71368,-73.94478,Entire home/apt,160,3,25,1,0
325429,Manhattan,Upper East Side,40.7761,-73.95265,Entire home/apt,219,4,102,2,280
326832,Manhattan,Upper East Side,40.77471,-73.95574,Entire home/apt,159,2,32,1,7
326956,Brooklyn,Clinton Hill,40.68625,-73.96446,Private room,180,3,15,6,266
327521,Manhattan,East Village,40.725,-73.98851,Entire home/apt,150,5,1,1,0
327778,Manhattan,Kips Bay,40.74016,-73.97665,Entire home/apt,106,3,12,1,271
328040,Manhattan,Midtown,40.75023,-73.98293,Entire home/apt,299,10,19,1,101
328693,Manhattan,Upper West Side,40.78867,-73.96809,Entire home/apt,179,3,297,1,205
328744,Brooklyn,Crown Heights,40.66604,-73.95914,Entire home/apt,165,3,12,1,343
329064,Brooklyn,Flatbush,40.63593,-73.96076,Entire home/apt,500,4,9,1,0
329310,Manhattan,Chinatown,40.71638,-73.99167,Entire home/apt,250,15,9,1,190
329385,Manhattan,Inwood,40.86658,-73.92558,Private room,87,7,46,2,310
333189,Brooklyn,Williamsburg,40.71179,-73.96449,Private room,79,4,42,2,52
333323,Manhattan,Hell's Kitchen,40.76186,-73.99165,Private room,75,2,118,3,312
334607,Brooklyn,Williamsburg,40.71417,-73.95917,Entire home/apt,200,30,53,1,0
334781,Manhattan,Harlem,40.82772,-73.93877,Private room,80,1,15,1,329
335797,Brooklyn,East Flatbush,40.63602,-73.94607,Entire home/apt,115,3,64,4,333
335819,Brooklyn,East Flatbush,40.63759,-73.9459,Entire home/apt,115,3,51,4,327
335820,Brooklyn,East Flatbush,40.63611,-73.94637,Entire home/apt,120,3,79,4,349
336220,Manhattan,Harlem,40.803,-73.95278,Private room,125,3,202,1,217
339456,Manhattan,Upper West Side,40.79526,-73.9655,Entire home/apt,387,1,23,1,0
341525,Manhattan,Hell's Kitchen,40.75763,-73.99482,Private room,95,6,62,2,80
341982,Manhattan,Upper West Side,40.77577,-73.98258,Entire home/apt,99,2,36,1,0
342027,Manhattan,Upper East Side,40.77631,-73.95289,Entire home/apt,121,1,16,2,351
342965,Manhattan,Hell's Kitchen,40.76774,-73.9892,Entire home/apt,350,4,24,1,362
342995,Manhattan,Harlem,40.81169,-73.94355,Private room,75,2,77,2,144
343276,Manhattan,Hell's Kitchen,40.75782,-73.99349,Private room,95,5,110,2,43
343971,Manhattan,Harlem,40.83177,-73.95,Private room,89,1,56,1,365
344019,Manhattan,West Village,40.73104,-74.00879,Private room,195,1,7,1,129
344092,Brooklyn,Sunset Park,40.64372,-74.02066,Entire home/apt,70,18,19,1,0
346248,Manhattan,Greenwich Village,40.72886,-74.00013,Private room,100,3,7,1,0
346805,Manhattan,Lower East Side,40.71868,-73.99017,Entire home/apt,140,1,53,1,0
347865,Manhattan,East Village,40.72143,-73.98117,Entire home/apt,189,3,265,2,355
350168,Brooklyn,Park Slope,40.67725,-73.9821,Entire home/apt,178,30,8,1,280
350525,Brooklyn,Crown Heights,40.66888,-73.95292,Entire home/apt,145,14,46,1,38
351530,Brooklyn,Park Slope,40.67188,-73.97533,Entire home/apt,125,5,6,1,31
351859,Manhattan,Chelsea,40.74964,-73.99158,Entire home/apt,265,4,75,1,324
352651,Brooklyn,Prospect-Lefferts Gardens,40.65846,-73.95057,Private room,77,5,11,3,365
352864,Manhattan,Upper East Side,40.78164,-73.94717,Private room,60,3,5,9,0
353317,Manhattan,Chinatown,40.71515,-73.99029,Entire home/apt,129,3,132,1,171
354095,Manhattan,East Village,40.72986,-73.97913,Entire home/apt,199,6,41,1,36
355106,Brooklyn,Prospect-Lefferts Gardens,40.66039,-73.95937,Private room,92,7,34,1,332
356230,Brooklyn,Crown Heights,40.66898,-73.9571,Entire home/apt,185,3,34,1,0
357509,Manhattan,Midtown,40.75407,-73.96713,Entire home/apt,110,7,27,1,192
359982,Brooklyn,Williamsburg,40.70712,-73.94013,Private room,65,4,30,1,139
360400,Manhattan,Midtown,40.74553,-73.98943,Private room,135,3,214,2,167
361803,Manhattan,Upper East Side,40.77584,-73.9502,Shared room,115,30,12,1,0
363320,Manhattan,Harlem,40.79967,-73.95156,Private room,175,2,6,4,10
364275,Brooklyn,Williamsburg,40.70507,-73.9353,Private room,72,3,156,1,110
364785,Brooklyn,Park Slope,40.67962,-73.97655,Private room,80,2,30,1,0
367042,Brooklyn,Crown Heights,40.66847,-73.94875,Entire home/apt,125,5,1,1,0
367810,Brooklyn,Greenpoint,40.7376,-73.95678,Private room,120,5,3,1,242
369411,Brooklyn,Williamsburg,40.71148,-73.95573,Private room,94,2,272,3,22
369567,Brooklyn,Prospect Heights,40.67425,-73.96514,Private room,56,3,63,1,0
369671,Manhattan,East Village,40.72899,-73.97792,Entire home/apt,549,30,58,1,200
371138,Brooklyn,Greenpoint,40.72488,-73.94013,Entire home/apt,190,2,5,1,0
373618,Brooklyn,Williamsburg,40.72212,-73.95696,Private room,129,3,63,2,87
374548,Brooklyn,Bedford-Stuyvesant,40.68534,-73.93433,Entire home/apt,85,5,268,2,202
375249,Staten Island,Graniteville,40.62109,-74.16534,Private room,20,3,80,1,226
377217,Manhattan,Upper West Side,40.78161,-73.97898,Entire home/apt,145,3,22,1,0
378460,Manhattan,Hell's Kitchen,40.75643,-73.99046,Entire home/apt,200,7,13,1,327
380416,Brooklyn,Park Slope,40.67407,-73.98111,Entire home/apt,125,4,23,2,262
380730,Brooklyn,Sheepshead Bay,40.59721,-73.95149,Entire home/apt,50,30,3,1,0
382523,Manhattan,Harlem,40.80491,-73.94866,Private room,160,3,10,3,359
382524,Manhattan,Harlem,40.80334,-73.94805,Private room,180,3,14,3,348
385190,Manhattan,Inwood,40.87039,-73.91611,Private room,100,1,20,1,0
385657,Brooklyn,Williamsburg,40.704,-73.93285,Private room,70,5,2,1,0
385824,Bronx,Spuyten Duyvil,40.87991,-73.91673,Entire home/apt,120,2,47,1,318
386555,Staten Island,Stapleton,40.62766,-74.07988,Private room,110,2,6,1,363
386744,Manhattan,Upper East Side,40.7685,-73.96034,Private room,105,7,93,1,70
386799,Manhattan,Midtown,40.76082,-73.97548,Entire home/apt,250,3,116,1,0
387324,Manhattan,Kips Bay,40.74238,-73.98122,Private room,74,240,15,1,90
387377,Manhattan,Harlem,40.80151,-73.9522,Entire home/apt,165,2,70,4,15
387666,Manhattan,Washington Heights,40.83434,-73.94027,Private room,99,3,4,1,335
387735,Manhattan,Gramercy,40.73677,-73.98084,Entire home/apt,125,30,128,4,0
389482,Queens,Briarwood,40.71151,-73.81561,Private room,75,1,59,2,0
391948,Queens,Ozone Park,40.68581,-73.84642,Shared room,45,1,8,2,364
391955,Brooklyn,Columbia St,40.68636,-74.00345,Entire home/apt,159,2,106,1,34
392948,Brooklyn,Williamsburg,40.70994,-73.96573,Private room,45,15,15,4,242
393016,Manhattan,Hell's Kitchen,40.76013,-73.99007,Private room,104,2,133,1,147
393094,Manhattan,Financial District,40.70621,-74.01525,Entire home/apt,225,4,27,1,169
393682,Manhattan,Nolita,40.72172,-73.99689,Private room,100,5,61,1,188
394026,Brooklyn,Greenpoint,40.72049,-73.95221,Private room,90,2,2,2,89
394111,Queens,Briarwood,40.71068,-73.81577,Private room,75,1,16,2,189
396636,Manhattan,Harlem,40.83091,-73.94223,Entire home/apt,135,5,38,1,253
397034,Manhattan,Upper West Side,40.7824,-73.98294,Private room,125,1,25,1,311
397297,Manhattan,East Village,40.72634,-73.98267,Entire home/apt,225,3,93,1,0
397420,Manhattan,Harlem,40.82703,-73.94311,Private room,85,3,6,1,363
398281,Manhattan,Upper East Side,40.78521,-73.95489,Entire home/apt,200,7,30,1,224
398283,Brooklyn,South Slope,40.66106,-73.98316,Entire home/apt,250,3,17,1,5
399946,Manhattan,Lower East Side,40.72123,-73.98996,Private room,90,10,67,1,301
400039,Brooklyn,Bushwick,40.70339,-73.92945,Entire home/apt,130,30,53,1,0
